time,altitude,velocity,acceleration
7.74008,775.518,173.843,11.7044
7.75008,777.258,173.96,11.6795
7.76008,778.999,174.076,11.6546
7.77008,780.741,174.192,11.6297
7.78008,782.484,174.308,11.6049
7.79008,784.228,174.424,11.5801
7.80008,785.973,174.54,11.5554
7.81008,787.72,174.655,11.5307
7.82008,789.468,174.77,11.5061
7.83008,791.216,174.885,11.4814
7.84008,792.966,175,11.4568
7.85008,794.718,175.114,11.4323
7.86009,796.47,175.228,11.4078
7.87009,798.223,175.342,11.3833
7.88009,799.978,175.455,11.3589
7.89009,801.734,175.569,11.3344
7.90009,803.49,175.682,11.3101
7.91009,805.248,175.795,11.2857
7.92009,807.007,175.907,11.2615
7.93009,808.768,176.02,11.2372
7.94009,810.529,176.132,11.213
7.95009,812.291,176.244,11.1888
7.96009,814.055,176.355,11.1646
7.97009,815.82,176.467,11.1405
7.98009,817.585,176.578,11.1164
7.99009,819.352,176.689,11.0924
8.00009,821.12,176.799,11.0684
8.01009,822.889,176.91,11.0444
8.02009,824.66,177.02,11.0205
8.03009,826.431,177.13,10.9966
8.04009,828.203,177.24,10.9728
8.05009,829.977,177.349,10.949
8.06009,831.751,177.459,10.9252
8.07009,833.527,177.568,10.9014
8.08009,835.304,177.676,10.8777
8.09009,837.082,177.785,10.8541
8.10009,838.861,177.893,10.8304
8.11009,840.641,178.001,10.8068
8.12009,842.422,178.109,10.7833
8.13009,844.204,178.217,10.7598
8.14009,845.987,178.324,10.7363
8.15009,847.771,178.431,10.7128
8.16009,849.557,178.538,10.6894
8.17009,851.343,178.645,10.666
8.18009,853.131,178.751,10.6427
8.19009,854.919,178.857,10.6194
8.20009,856.709,178.963,10.5962
8.21009,858.5,179.069,10.5729
8.22009,860.291,179.175,10.5497
8.23009,862.084,179.28,10.5266
8.24009,863.878,179.385,10.5035
8.25009,865.673,179.49,10.4804
8.26009,867.469,179.594,10.4574
8.27009,869.266,179.699,10.4344
8.28009,871.064,179.803,10.4114
8.29009,872.863,179.907,10.3885
8.30009,874.663,180.01,10.3656
8.31009,876.464,180.114,10.3427
8.3201,878.266,180.217,10.3199
8.3301,880.07,180.32,10.2972
8.3401,881.874,180.423,10.2744
8.3501,883.679,180.525,10.2517
8.3601,885.485,180.627,10.2291
8.3701,887.293,180.729,10.2064
8.3801,889.101,180.831,10.1838
8.3901,890.91,180.933,10.1613
8.4001,892.721,181.034,10.1388
8.4101,894.532,181.135,10.1163
8.4201,896.344,181.236,10.0939
8.4301,898.158,181.337,10.0714
8.4401,899.972,181.438,10.0491
8.4501,901.787,181.538,10.0268
8.4601,903.604,181.638,10.0045
8.4701,905.421,181.738,9.9822
8.4801,907.24,181.837,9.95999
8.4901,909.059,181.937,9.93781
8.5001,910.879,182.036,9.91567
8.5101,912.701,182.135,9.89356
8.5201,914.523,182.233,9.87149
8.5301,916.346,182.332,9.84946
8.5401,918.171,182.43,9.82747
8.5501,919.996,182.528,9.80551
8.5601,921.822,182.626,9.78359
8.5701,923.649,182.724,9.76171
8.5801,925.478,182.821,9.73987
8.5901,927.307,182.918,9.71806
8.6001,929.137,183.015,9.69629
8.6101,930.968,183.112,9.67456
8.6201,932.8,183.209,9.65286
8.6301,934.633,183.305,9.6312
8.6401,936.467,183.401,9.60958
8.6501,938.302,183.497,9.588
8.6601,940.138,183.593,9.56645
8.6701,941.975,183.688,9.54494
8.6801,943.813,183.783,9.52347
8.6901,945.651,183.878,9.50204
8.7001,947.491,183.973,9.48064
8.7101,949.332,184.068,9.45928
8.7201,951.174,184.162,9.43796
8.7301,953.016,184.256,9.41667
8.7401,954.86,184.35,9.39542
8.7501,956.704,184.444,9.37421
8.76011,958.549,184.537,9.35304
8.77011,960.396,184.631,9.3319
8.78011,962.243,184.724,9.3108
8.79011,964.091,184.817,9.28973
8.80011,965.94,184.909,9.26871
8.81011,967.79,185.002,9.24772
8.82011,969.641,185.094,9.22676
8.83011,971.493,185.186,9.20585
8.84011,973.346,185.278,9.18497
8.85011,975.2,185.37,9.16413
8.86011,977.054,185.461,9.14332
8.87011,978.91,185.552,9.12256
8.88011,980.766,185.643,9.10183
8.89011,982.624,185.734,9.08113
8.90011,984.482,185.825,9.06048
8.91011,986.341,185.915,9.03986
8.92011,988.201,186.005,9.01928
8.93011,990.062,186.095,8.99873
8.94011,991.924,186.185,8.97822
8.95011,993.787,186.275,8.95775
8.96011,995.65,186.364,8.93731
8.97011,997.515,186.453,8.91691
8.98011,999.38,186.542,8.89655
8.99011,1001.25,186.631,8.87623
9.00011,1003.11,186.72,8.85594
9.01011,1004.98,186.808,8.83569
9.02011,1006.85,186.896,8.81547
9.03011,1008.72,186.984,8.79529
9.04011,1010.59,187.072,8.77515
9.05011,1012.46,187.159,8.75505
9.06011,1014.34,187.247,8.73498
9.07011,1016.21,187.334,8.71495
9.08011,1018.08,187.421,8.69495
9.09011,1019.96,187.507,8.675
9.10011,1021.83,187.594,8.65508
9.11011,1023.71,187.68,8.63519
9.12011,1025.59,187.767,8.61534
9.13011,1027.47,187.852,8.59553
9.14011,1029.35,187.938,8.57576
9.15011,1031.23,188.024,8.55602
9.16011,1033.11,188.109,8.53632
9.17011,1034.99,188.194,8.51665
9.18011,1036.87,188.279,8.49702
9.19011,1038.76,188.364,8.47743
9.20012,1040.64,188.449,8.45787
9.21012,1042.53,188.533,8.43835
9.22012,1044.41,188.617,8.41887
9.23012,1046.3,188.701,8.39942
9.24012,1048.19,188.785,8.38001
9.25012,1050.08,188.869,8.36063
9.26012,1051.97,188.952,8.34129
9.27012,1053.86,189.035,8.32199
9.28012,1055.75,189.118,8.30272
9.29012,1057.64,189.201,8.28349
9.30012,1059.53,189.284,8.2643
9.31012,1061.43,189.366,8.24514
9.32012,1063.32,189.448,8.22602
9.33012,1065.22,189.531,8.20693
9.34012,1067.11,189.612,8.18788
9.35012,1069.01,189.694,8.16887
9.36012,1070.91,189.776,8.14989
9.37012,1072.8,189.857,8.13094
9.38012,1074.7,189.938,8.11204
9.39012,1076.6,190.019,8.09317
9.40012,1078.51,190.1,8.07433
9.41012,1080.41,190.18,8.05553
9.42012,1082.31,190.261,8.03677
9.43012,1084.21,190.341,8.01804
9.44012,1086.12,190.421,7.99935
9.45012,1088.02,190.501,7.9807
9.46012,1089.93,190.58,7.96208
9.47012,1091.83,190.66,7.94349
9.48012,1093.74,190.739,7.92494
9.49012,1095.65,190.818,7.90643
9.50012,1097.56,190.897,7.88795
9.51012,1099.47,190.976,7.86951
9.52012,1101.38,191.054,7.8511
9.53012,1103.29,191.132,7.83273
9.54012,1105.2,191.211,7.8144
9.55012,1107.12,191.288,7.7961
9.56012,1109.03,191.366,7.77783
9.57012,1110.94,191.444,7.75961
9.58012,1112.86,191.521,7.74141
9.59012,1114.77,191.599,7.72326
9.60012,1116.69,191.676,7.70513
9.61012,1118.61,191.752,7.68704
9.62012,1120.53,191.829,7.66899
9.63013,1122.45,191.906,7.65097
9.64013,1124.37,191.982,7.63299
9.65013,1126.29,192.058,7.61504
9.66013,1128.21,192.134,7.59713
9.67013,1130.13,192.21,7.57925
9.68013,1132.05,192.285,7.56141
9.69013,1133.98,192.361,7.5436
9.70013,1135.9,192.436,7.52583
9.71013,1137.83,192.511,7.50809
9.72013,1139.75,192.586,7.49039
9.73013,1141.68,192.661,7.47272
9.74013,1143.61,192.735,7.45509
9.75013,1145.53,192.81,7.43749
9.76013,1147.46,192.884,7.41993
9.77013,1149.39,192.958,7.4024
9.78013,1151.32,193.032,7.3849
9.79013,1153.25,193.106,7.36744
9.80013,1155.19,193.179,7.35002
9.81013,1157.12,193.252,7.33263
9.82013,1159.05,193.326,7.31527
9.83013,1160.99,193.399,7.29795
9.84013,1162.92,193.471,7.28066
9.85013,1164.86,193.544,7.26341
9.86013,1166.79,193.616,7.2462
9.87013,1168.73,193.689,7.22901
9.88013,1170.67,193.761,7.21186
9.89013,1172.6,193.833,7.19475
9.90013,1174.54,193.905,7.17767
9.91013,1176.48,193.976,7.16062
9.92013,1178.42,194.048,7.14361
9.93013,1180.37,194.119,7.12663
9.94013,1182.31,194.19,7.10968
9.95013,1184.25,194.261,7.09278
9.96013,1186.19,194.332,7.0759
9.97013,1188.14,194.402,7.05906
9.98013,1190.08,194.473,7.04226
9.99013,1192.03,194.543,7.02548
10.0001,1193.97,194.213,-32.9913
10.0101,1195.91,193.884,-32.9127
10.0201,1197.84,193.556,-32.8345
10.0301,1199.78,193.228,-32.7565
10.0401,1201.7,192.901,-32.6789
10.0501,1203.63,192.575,-32.6017
10.0601,1205.55,192.25,-32.5247
10.0701,1207.47,191.925,-32.448
10.0801,1209.39,191.602,-32.3717
10.0901,1211.3,191.279,-32.2956
10.1001,1213.21,190.957,-32.2199
10.1101,1215.12,190.635,-32.1445
10.1201,1217.02,190.314,-32.0693
10.1301,1218.92,189.995,-31.9945
10.1401,1220.82,189.675,-31.92
10.1501,1222.71,189.357,-31.8457
10.1601,1224.6,189.039,-31.7718
10.1701,1226.49,188.722,-31.6982
10.1801,1228.37,188.406,-31.6248
10.1901,1230.25,188.09,-31.5518
10.2001,1232.13,187.776,-31.479
10.2101,1234.01,187.462,-31.4065
10.2201,1235.88,187.148,-31.3344
10.2301,1237.75,186.836,-31.2625
10.2401,1239.61,186.524,-31.1909
10.2501,1241.47,186.212,-31.1195
10.2601,1243.33,185.902,-31.0485
10.2701,1245.19,185.592,-30.9777
10.2801,1247.04,185.283,-30.9072
10.2901,1248.89,184.975,-30.837
10.3001,1250.74,184.667,-30.7671
10.3101,1252.58,184.36,-30.6974
10.3201,1254.42,184.054,-30.628
10.3301,1256.26,183.748,-30.5589
10.3401,1258.09,183.443,-30.4901
10.3501,1259.92,183.139,-30.4215
10.3601,1261.75,182.836,-30.3532
10.3701,1263.58,182.533,-30.2852
10.3801,1265.4,182.231,-30.2174
10.3901,1267.22,181.929,-30.1499
10.4001,1269.04,181.628,-30.0826
10.4101,1270.85,181.328,-30.0157
10.4201,1272.66,181.029,-29.9489
10.4301,1274.47,180.73,-29.8825
10.4401,1276.27,180.432,-29.8162
10.4501,1278.07,180.134,-29.7503
10.4601,1279.87,179.837,-29.6846
10.4701,1281.67,179.541,-29.6191
10.4801,1283.46,179.246,-29.5539
10.4901,1285.25,178.951,-29.489
10.5001,1287.04,178.656,-29.4243
10.5101,1288.82,178.363,-29.3598
10.5201,1290.6,178.07,-29.2956
10.5301,1292.38,177.778,-29.2317
10.5401,1294.15,177.486,-29.168
10.5501,1295.92,177.195,-29.1045
10.5601,1297.69,176.904,-29.0413
10.5701,1299.46,176.615,-28.9783
10.5801,1301.22,176.325,-28.9155
10.5901,1302.98,176.037,-28.853
10.6001,1304.74,175.749,-28.7908
10.6101,1306.49,175.462,-28.7287
10.6201,1308.25,175.175,-28.6669
10.6301,1310,174.889,-28.6054
10.6401,1311.74,174.604,-28.544
10.6501,1313.48,174.319,-28.4829
10.6601,1315.23,174.035,-28.4221
10.6701,1316.96,173.751,-28.3614
10.6801,1318.7,173.468,-28.301
10.6901,1320.43,173.186,-28.2408
10.7001,1322.16,172.904,-28.1808
10.7101,1323.88,172.622,-28.1211
10.7201,1325.61,172.342,-28.0616
10.7302,1327.33,172.062,-28.0023
10.7402,1329.05,171.782,-27.9432
10.7502,1330.76,171.504,-27.8844
10.7602,1332.47,171.225,-27.8258
10.7702,1334.18,170.948,-27.7673
10.7802,1335.89,170.671,-27.7091
10.7902,1337.59,170.394,-27.6512
10.8002,1339.29,170.118,-27.5934
10.8102,1340.99,169.843,-27.5359
10.8202,1342.69,169.568,-27.4785
10.8302,1344.38,169.294,-27.4214
10.8402,1346.07,169.02,-27.3645
10.8502,1347.76,168.747,-27.3078
10.8602,1349.44,168.475,-27.2513
10.8702,1351.13,168.203,-27.195
10.8802,1352.81,167.931,-27.1389
10.8902,1354.48,167.66,-27.083
10.9002,1356.16,167.39,-27.0274
10.9102,1357.83,167.12,-26.9719
10.9202,1359.5,166.851,-26.9166
10.9302,1361.16,166.583,-26.8616
10.9402,1362.82,166.314,-26.8067
10.9502,1364.49,166.047,-26.7521
10.9602,1366.14,165.78,-26.6976
10.9702,1367.8,165.514,-26.6433
10.9802,1369.45,165.248,-26.5893
10.9902,1371.1,164.982,-26.5354
11.0002,1372.75,164.717,-26.4817
11.0102,1374.39,164.453,-26.4283
11.0202,1376.03,164.189,-26.375
11.0302,1377.67,163.926,-26.3219
11.0402,1379.31,163.664,-26.269
11.0502,1380.94,163.401,-26.2163
11.0602,1382.58,163.14,-26.1638
11.0702,1384.2,162.879,-26.1114
11.0802,1385.83,162.618,-26.0593
11.0902,1387.45,162.358,-26.0073
11.1002,1389.07,162.098,-25.9556
11.1102,1390.69,161.839,-25.904
11.1202,1392.31,161.581,-25.8526
11.1302,1393.92,161.323,-25.8014
11.1402,1395.53,161.065,-25.7504
11.1502,1397.14,160.808,-25.6995
11.1602,1398.75,160.552,-25.6488
11.1702,1400.35,160.296,-25.5984
11.1802,1401.95,160.04,-25.5481
11.1902,1403.55,159.785,-25.4979
11.2002,1405.14,159.531,-25.448
11.2102,1406.74,159.277,-25.3982
11.2202,1408.33,159.023,-25.3486
11.2302,1409.91,158.771,-25.2992
11.2402,1411.5,158.518,-25.2499
11.2502,1413.08,158.266,-25.2009
11.2602,1414.66,158.014,-25.152
11.2702,1416.24,157.763,-25.1032
11.2802,1417.81,157.513,-25.0547
11.2902,1419.39,157.263,-25.0063
11.3002,1420.96,157.013,-24.9581
11.3102,1422.52,156.764,-24.9101
11.3202,1424.09,156.516,-24.8622
11.3302,1425.65,156.267,-24.8145
11.3402,1427.21,156.02,-24.7669
11.3502,1428.77,155.773,-24.7196
11.3602,1430.33,155.526,-24.6724
11.3702,1431.88,155.28,-24.6253
11.3802,1433.43,155.034,-24.5784
11.3902,1434.98,154.788,-24.5317
11.4002,1436.52,154.544,-24.4852
11.4102,1438.07,154.299,-24.4388
11.4202,1439.61,154.055,-24.3925
11.4302,1441.14,153.812,-24.3465
11.4402,1442.68,153.569,-24.3006
11.4502,1444.21,153.326,-24.2548
11.4602,1445.74,153.084,-24.2092
11.4702,1447.27,152.842,-24.1638
11.4802,1448.8,152.601,-24.1185
11.4902,1450.32,152.361,-24.0734
11.5002,1451.84,152.12,-24.0284
11.5102,1453.36,151.88,-23.9836
11.5202,1454.88,151.641,-23.939
11.5302,1456.39,151.402,-23.8944
11.5402,1457.9,151.164,-23.8501
11.5502,1459.41,150.926,-23.8059
11.5602,1460.92,150.688,-23.7619
11.5702,1462.42,150.451,-23.718
11.5802,1463.93,150.214,-23.6742
11.5902,1465.43,149.978,-23.6306
11.6002,1466.92,149.742,-23.5872
11.6102,1468.42,149.506,-23.5439
11.6202,1469.91,149.271,-23.5007
11.6302,1471.4,149.037,-23.4577
11.6402,1472.89,148.803,-23.4148
11.6502,1474.38,148.569,-23.3721
11.6602,1475.86,148.336,-23.3296
11.6702,1477.34,148.103,-23.2871
11.6802,1478.82,147.87,-23.2448
11.6902,1480.3,147.638,-23.2027
11.7002,1481.77,147.407,-23.1607
11.7102,1483.24,147.176,-23.1189
11.7202,1484.71,146.945,-23.0771
11.7302,1486.18,146.714,-23.0356
11.7402,1487.64,146.484,-22.9941
11.7502,1489.11,146.255,-22.9528
11.7602,1490.57,146.026,-22.9117
11.7702,1492.02,145.797,-22.8707
11.7802,1493.48,145.569,-22.8298
11.7902,1494.93,145.341,-22.789
11.8002,1496.38,145.113,-22.7484
11.8102,1497.83,144.886,-22.708
11.8202,1499.28,144.66,-22.6676
11.8302,1500.72,144.433,-22.6274
11.8402,1502.17,144.208,-22.5874
11.8502,1503.61,143.982,-22.5474
11.8602,1505.04,143.757,-22.5076
11.8702,1506.48,143.532,-22.468
11.8802,1507.91,143.308,-22.4284
11.8902,1509.34,143.084,-22.389
11.9002,1510.77,142.861,-22.3498
11.9102,1512.2,142.638,-22.3106
11.9202,1513.62,142.415,-22.2716
11.9302,1515.04,142.192,-22.2327
11.9402,1516.46,141.971,-22.194
11.9502,1517.88,141.749,-22.1553
11.9602,1519.3,141.528,-22.1168
11.9702,1520.71,141.307,-22.0785
11.9802,1522.12,141.087,-22.0402
11.9902,1523.53,140.867,-22.0021
12.0002,1524.93,140.647,-21.9641
12.0102,1526.34,140.428,-21.9262
12.0202,1527.74,140.209,-21.8885
12.0302,1529.14,139.99,-21.8508
12.0402,1530.54,139.772,-21.8133
12.0502,1531.93,139.554,-21.776
12.0602,1533.33,139.337,-21.7387
12.0702,1534.72,139.12,-21.7016
12.0802,1536.11,138.903,-21.6646
12.0902,1537.49,138.687,-21.6277
12.1002,1538.88,138.471,-21.5909
12.1102,1540.26,138.256,-21.5542
12.1202,1541.64,138.04,-21.5177
12.1302,1543.02,137.826,-21.4813
12.1402,1544.4,137.611,-21.445
12.1502,1545.77,137.397,-21.4088
12.1602,1547.14,137.183,-21.3728
12.1702,1548.51,136.97,-21.3368
12.1802,1549.88,136.757,-21.301
12.1902,1551.25,136.544,-21.2653
12.2002,1552.61,136.332,-21.2297
12.2102,1553.97,136.12,-21.1942
12.2202,1555.33,135.909,-21.1588
12.2302,1556.69,135.697,-21.1236
12.2402,1558.04,135.486,-21.0884
12.2502,1559.39,135.276,-21.0534
12.2602,1560.74,135.066,-21.0185
12.2702,1562.09,134.856,-20.9837
12.2802,1563.44,134.646,-20.949
12.2902,1564.78,134.437,-20.9144
12.3002,1566.13,134.228,-20.8799
12.3102,1567.47,134.02,-20.8456
12.3202,1568.8,133.812,-20.8113
12.3302,1570.14,133.604,-20.7772
12.3402,1571.47,133.397,-20.7432
12.3502,1572.81,133.19,-20.7092
12.3602,1574.14,132.983,-20.6754
12.3702,1575.46,132.776,-20.6417
12.3802,1576.79,132.57,-20.6081
12.3902,1578.11,132.365,-20.5746
12.4002,1579.43,132.159,-20.5412
12.4102,1580.75,131.954,-20.5079
12.4202,1582.07,131.749,-20.4748
12.4302,1583.39,131.545,-20.4417
12.4402,1584.7,131.341,-20.4087
12.4502,1586.01,131.137,-20.3759
12.4602,1587.32,130.934,-20.3431
12.4702,1588.63,130.73,-20.3105
12.4802,1589.93,130.528,-20.2779
12.4902,1591.24,130.325,-20.2455
12.5002,1592.54,130.123,-20.2131
12.5102,1593.84,129.921,-20.1809
12.5202,1595.13,129.72,-20.1487
12.5302,1596.43,129.519,-20.1167
12.5402,1597.72,129.318,-20.0847
12.5502,1599.01,129.117,-20.0529
12.5602,1600.3,128.917,-20.0212
12.5702,1601.59,128.717,-19.9895
12.5802,1602.88,128.518,-19.958
12.5902,1604.16,128.318,-19.9265
12.6002,1605.44,128.119,-19.8952
12.6102,1606.72,127.921,-19.8639
12.6202,1608,127.722,-19.8328
12.6302,1609.27,127.524,-19.8017
12.6402,1610.55,127.327,-19.7708
12.6502,1611.82,127.129,-19.7399
12.6602,1613.09,126.932,-19.7091
12.6702,1614.35,126.735,-19.6785
12.6802,1615.62,126.539,-19.6479
12.6902,1616.88,126.343,-19.6174
12.7002,1618.14,126.147,-19.587
12.7102,1619.4,125.951,-19.5567
12.7202,1620.66,125.756,-19.5265
12.7302,1621.92,125.561,-19.4964
12.7402,1623.17,125.366,-19.4664
12.7502,1624.42,125.172,-19.4365
12.7602,1625.67,124.978,-19.4067
12.7702,1626.92,124.784,-19.3769
12.7802,1628.16,124.591,-19.3473
12.7902,1629.41,124.398,-19.3177
12.8002,1630.65,124.205,-19.2883
12.8102,1631.89,124.012,-19.2589
12.8202,1633.13,123.82,-19.2296
12.8302,1634.37,123.628,-19.2004
12.8402,1635.6,123.436,-19.1713
12.8502,1636.83,123.245,-19.1423
12.8602,1638.06,123.054,-19.1134
12.8702,1639.29,122.863,-19.0846
12.8802,1640.52,122.672,-19.0558
12.8902,1641.74,122.482,-19.0272
12.9002,1642.97,122.292,-18.9986
12.9102,1644.19,122.102,-18.9701
12.9202,1645.41,121.913,-18.9417
12.9302,1646.62,121.724,-18.9134
12.9402,1647.84,121.535,-18.8852
12.9502,1649.05,121.346,-18.8571
12.9602,1650.26,121.158,-18.829
12.9702,1651.47,120.97,-18.801
12.9802,1652.68,120.782,-18.7731
12.9902,1653.89,120.595,-18.7454
13.0002,1655.09,120.408,-18.7176
13.0102,1656.29,120.221,-18.69
13.0202,1657.49,120.034,-18.6625
13.0302,1658.69,119.848,-18.635
13.0402,1659.89,119.662,-18.6076
13.0502,1661.08,119.476,-18.5803
13.0602,1662.28,119.29,-18.5531
13.0702,1663.47,119.105,-18.526
13.0802,1664.66,118.92,-18.4989
13.0902,1665.84,118.735,-18.472
13.1002,1667.03,118.551,-18.4451
13.1102,1668.21,118.367,-18.4183
13.1202,1669.4,118.183,-18.3915
13.1302,1670.58,117.999,-18.3649
13.1402,1671.75,117.816,-18.3383
13.1502,1672.93,117.633,-18.3118
13.1602,1674.1,117.45,-18.2854
13.1702,1675.28,117.267,-18.2591
13.1802,1676.45,117.085,-18.2328
13.1902,1677.62,116.903,-18.2067
13.2002,1678.78,116.721,-18.1806
13.2102,1679.95,116.539,-18.1546
13.2202,1681.11,116.358,-18.1286
13.2302,1682.27,116.177,-18.1028
13.2402,1683.43,115.996,-18.077
13.2502,1684.59,115.816,-18.0513
13.2602,1685.75,115.636,-18.0256
13.2702,1686.9,115.456,-18.0001
13.2802,1688.06,115.276,-17.9746
13.2902,1689.21,115.096,-17.9492
13.3002,1690.36,114.917,-17.9239
13.3102,1691.5,114.738,-17.8986
13.3202,1692.65,114.559,-17.8735
13.3302,1693.79,114.381,-17.8484
13.3402,1694.94,114.203,-17.8233
13.3502,1696.08,114.025,-17.7984
13.3602,1697.21,113.847,-17.7735
13.3702,1698.35,113.669,-17.7487
13.3802,1699.49,113.492,-17.7239
13.3902,1700.62,113.315,-17.6993
13.4002,1701.75,113.138,-17.6747
13.4102,1702.88,112.962,-17.6502
13.4202,1704.01,112.786,-17.6257
13.4302,1705.13,112.61,-17.6014
13.4402,1706.26,112.434,-17.5771
13.4502,1707.38,112.258,-17.5528
13.4602,1708.5,112.083,-17.5287
13.4702,1709.62,111.908,-17.5046
13.4802,1710.74,111.733,-17.4806
13.4902,1711.85,111.559,-17.4566
13.5002,1712.97,111.384,-17.4328
13.5102,1714.08,111.21,-17.409
13.5202,1715.19,111.036,-17.3852
13.5302,1716.3,110.863,-17.3616
13.5402,1717.41,110.689,-17.338
13.5502,1718.51,110.516,-17.3144
13.5602,1719.61,110.343,-17.291
13.5702,1720.72,110.171,-17.2676
13.5802,1721.82,109.998,-17.2443
13.5902,1722.91,109.826,-17.221
13.6002,1724.01,109.654,-17.1978
13.6102,1725.11,109.482,-17.1747
13.6202,1726.2,109.311,-17.1517
13.6302,1727.29,109.139,-17.1287
13.6402,1728.38,108.968,-17.1057
13.6502,1729.47,108.798,-17.0829
13.6602,1730.55,108.627,-17.0601
13.6702,1731.64,108.457,-17.0374
13.6802,1732.72,108.286,-17.0147
13.6902,1733.8,108.117,-16.9922
13.7002,1734.88,107.947,-16.9696
13.7102,1735.96,107.777,-16.9472
13.7202,1737.04,107.608,-16.9248
13.7302,1738.11,107.439,-16.9025
13.7402,1739.18,107.27,-16.8802
13.7502,1740.25,107.102,-16.858
13.7602,1741.32,106.933,-16.8359
13.7702,1742.39,106.765,-16.8138
13.7802,1743.46,106.597,-16.7918
13.7902,1744.52,106.43,-16.7698
13.8002,1745.58,106.262,-16.7479
13.8102,1746.64,106.095,-16.7261
13.8202,1747.7,105.928,-16.7044
13.8302,1748.76,105.761,-16.6827
13.8402,1749.82,105.594,-16.6611
13.8502,1750.87,105.428,-16.6395
13.8602,1751.92,105.262,-16.618
13.8702,1752.98,105.096,-16.5965
13.8802,1754.02,104.93,-16.5751
13.8902,1755.07,104.765,-16.5538
13.9002,1756.12,104.599,-16.5326
13.9102,1757.16,104.434,-16.5114
13.9202,1758.21,104.269,-16.4902
13.9302,1759.25,104.105,-16.4691
13.9402,1760.29,103.94,-16.4481
13.9502,1761.32,103.776,-16.4272
13.9602,1762.36,103.612,-16.4063
13.9702,1763.39,103.448,-16.3854
13.9802,1764.43,103.284,-16.3646
13.9902,1765.46,103.121,-16.3439
14.0002,1766.49,102.958,-16.3233
14.0102,1767.52,102.795,-16.3027
14.0202,1768.54,102.632,-16.2821
14.0302,1769.57,102.469,-16.2616
14.0402,1770.59,102.307,-16.2412
14.0502,1771.61,102.144,-16.2208
14.0602,1772.63,101.982,-16.2005
14.0702,1773.65,101.821,-16.1803
14.0802,1774.67,101.659,-16.1601
14.0902,1775.68,101.498,-16.1399
14.1002,1776.69,101.336,-16.1198
14.1102,1777.71,101.175,-16.0998
